iter	RMSE
2925	0.8439031292
2926	0.8438948908
2927	0.8438852069
2928	0.8438787939
2929	0.8438697318
2930	0.8438637448
2931	0.843855539
2932	0.8438486648
2933	0.8438417898
2934	0.8438335949
2935	0.8438274972
2936	0.8438206802
2937	0.8438116087
2938	0.8438033713
2939	0.8437939245
2940	0.8437851645
2941	0.8437784829
2942	0.8437692676
2943	0.8437621481
2944	0.8437561716
2945	0.8437489574
2946	0.8437422682
2947	0.8437351938
2948	0.8437261013
2949	0.8437194225
2950	0.8437117093
2951	0.8437037055
2952	0.843695837
2953	0.8436893202
2954	0.8436798826
2955	0.8436715096
2956	0.8436619631
2957	0.8436547833
2958	0.8436471428
2959	0.843639035
2960	0.8436310759
2961	0.8436249809
2962	0.8436156346
2963	0.8436100024
2964	0.843602742
2965	0.8435961173
2966	0.8435872892
2967	0.8435794682
2968	0.8435718944
2969	0.8435655428
2970	0.8435579671
2971	0.8435493904
2972	0.8435418482
2973	0.8435335124
2974	0.8435269375
2975	0.8435184936
2976	0.8435083304
2977	0.8435014356
2978	0.843495648
2979	0.8434881059
2980	0.843481911
2981	0.8434749585
2982	0.8434679444
2983	0.8434612202
2984	0.8434522571
2985	0.8434461055
2986	0.8434397618
2987	0.8434329624
2988	0.8434259339
2989	0.8434180016
2990	0.8434076762
2991	0.8433989628
2992	0.8433923088
2993	0.8433859987
2994	0.8433795319
2995	0.8433709851
2996	0.8433612551
2997	0.8433536248
2998	0.8433447532
2999	0.8433358903
3000	0.8433294369
3001	0.8433227697
3002	0.8433143889
3003	0.8433078679
3004	0.8433022526
3005	0.8432944005
3006	0.8432874152
3007	0.8432788036
3008	0.8432721052
3009	0.8432642498
3010	0.8432575683
3011	0.8432454284
3012	0.8432379906
3013	0.843231314
3014	0.8432246433
3015	0.843219225
3016	0.8432125721
3017	0.8432079731
3018	0.8432001046
3019	0.8431884756
3020	0.8431812609
3021	0.8431737546
3022	0.8431646813
3023	0.8431573517
3024	0.8431504349
3025	0.8431448123
3026	0.8431388715
3027	0.8431314719
3028	0.8431239048
3029	0.8431166017
3030	0.8431073216
3031	0.8431005994
3032	0.8430917962
3033	0.8430863854
3034	0.8430777799
3035	0.8430670417
3036	0.8430568655
3037	0.8430479606
3038	0.8430411527
3039	0.8430328834
3040	0.843026041
3041	0.8430188541
3042	0.8430124308
3043	0.8430060493
3044	0.8429998156
3045	0.8429929866
3046	0.8429867208
3047	0.8429783243
3048	0.8429704685
3049	0.8429590512
3050	0.8429534436
3051	0.8429461829
3052	0.8429374927
3053	0.8429318067
3054	0.8429232569
3055	0.8429163387
3056	0.842909494
3057	0.8429022364
3058	0.8428943005
3059	0.8428860372
3060	0.8428750847
3061	0.842868444
3062	0.8428620377
3063	0.8428544608
3064	0.8428430747
3065	0.8428341994
3066	0.8428274043
3067	0.8428219059
3068	0.8428165238
3069	0.8428082829
3070	0.8428004315
3071	0.8427908686
3072	0.8427831402
3073	0.842776507
3074	0.842768496
3075	0.8427593572
3076	0.8427546053
3077	0.8427480053
3078	0.8427413991
3079	0.8427347713
3080	0.8427282167
3081	0.8427198897
3082	0.8427122203
3083	0.8427041863
3084	0.8426957318
3085	0.8426890677
3086	0.8426797615
3087	0.8426716454
3088	0.8426661411
3089	0.8426589572
3090	0.8426494434
3091	0.8426409357
3092	0.8426343002
3093	0.8426250365
3094	0.8426180219
3095	0.8426124719
3096	0.842605444
3097	0.8425993437
3098	0.8425907682
3099	0.8425832731
3100	0.842577803
3101	0.8425698326
3102	0.8425618978
3103	0.8425546025
3104	0.8425482546
3105	0.8425420445
3106	0.8425357223
3107	0.8425269864
3108	0.8425210602
3109	0.8425152388
3110	0.842508249
3111	0.8424997187
3112	0.8424917012
3113	0.8424848339
3114	0.8424781563
3115	0.8424699747
3116	0.8424627349
3117	0.8424561767
3118	0.8424494907
3119	0.8424417072
3120	0.8424347323
3121	0.8424258195
3122	0.8424195182
3123	0.8424114043
3124	0.8424034973
3125	0.8423964898
3126	0.8423907241
3127	0.8423844353
3128	0.8423768123
3129	0.8423696924
3130	0.8423610078
3131	0.8423548413
3132	0.8423434696
3133	0.8423368851
3134	0.8423299024
3135	0.8423225071
3136	0.8423158112
3137	0.8423097731
3138	0.8423040558
3139	0.8422979255
3140	0.8422910837
3141	0.8422829574
3142	0.8422735635
3143	0.842265944
3144	0.8422563064
3145	0.8422508562
3146	0.8422456628
3147	0.842235429
3148	0.842228034
3149	0.8422181136
3150	0.8422123901
3151	0.8422065508
3152	0.8421978805
3153	0.8421896302
3154	0.8421812299
3155	0.8421749243
3156	0.8421683091
3157	0.842162383
3158	0.8421563871
3159	0.8421482467
3160	0.8421395066
3161	0.842131826
3162	0.8421248864
3163	0.8421157232
3164	0.8421098304
3165	0.8421028231
3166	0.8420957118
3167	0.8420858075
3168	0.842078694
3169	0.8420694147
3170	0.8420607527
3171	0.8420558931
3172	0.842048016
3173	0.8420418032
3174	0.8420342545
3175	0.8420275175
3176	0.8420221987
3177	0.8420131272
3178	0.8420069236
3179	0.8420020059
3180	0.8419939391
3181	0.8419866337
3182	0.8419792606
3183	0.8419736052
3184	0.841966949
3185	0.8419590574
3186	0.8419527194
3187	0.841946992
3188	0.8419362866
3189	0.8419296957
3190	0.8419234439
3191	0.841917889
3192	0.8419111085
3193	0.8419012958
3194	0.8418936459
3195	0.8418885135
3196	0.8418826273
3197	0.8418767535
3198	0.8418697623
3199	0.8418640846
3200	0.8418572733
3201	0.8418517585
3202	0.8418448979
3203	0.841839505
3204	0.8418324522
3205	0.8418260745
3206	0.8418190937
3207	0.8418133417
3208	0.8418058472
3209	0.8417970494
3210	0.8417890425
3211	0.8417810518
3212	0.8417743894
3213	0.8417680712
3214	0.8417623485
3215	0.8417519777
3216	0.8417454999
3217	0.8417396843
3218	0.8417342886
3219	0.8417280357
3220	0.841720845
3221	0.8417116232
3222	0.8417057204
3223	0.841698324
3224	0.8416900775
3225	0.8416836182
3226	0.8416776138
3227	0.8416695532
3228	0.8416597291
3229	0.8416532747
3230	0.8416468661
3231	0.8416392158
3232	0.8416315888
3233	0.8416240933
3234	0.8416158276
3235	0.8416096247
3236	0.8416025931
3237	0.8415961649
3238	0.8415893201
3239	0.8415815224
3240	0.841575005
3241	0.8415666131
3242	0.8415606908
3243	0.841552393
3244	0.8415425222
3245	0.8415377952
3246	0.841532149
3247	0.8415257893
3248	0.8415199254
3249	0.841512726
3250	0.8415046743
3251	0.8414984087
3252	0.8414883698
3253	0.8414811263
3254	0.8414728609
3255	0.8414639616
3256	0.8414573696
3257	0.8414488905
3258	0.8414411299
3259	0.8414338342
3260	0.841427732
3261	0.8414209748
3262	0.8414120128
3263	0.841405821
3264	0.8413983589
3265	0.8413925661
3266	0.8413854892
3267	0.8413760986
3268	0.8413669498
3269	0.8413610687
3270	0.8413545312
3271	0.8413477074
3272	0.8413406304
3273	0.8413346089
3274	0.841327414
3275	0.841320403
3276	0.8413154073
3277	0.8413088311
3278	0.8413010414
3279	0.8412951576
3280	0.8412879437
3281	0.8412817676
3282	0.8412753707
3283	0.841267881
3284	0.8412598055
3285	0.8412548665
3286	0.8412475319
3287	0.8412406267
3288	0.8412349326
3289	0.8412282715
3290	0.8412210762
3291	0.8412144045
3292	0.8412071942
3293	0.8411966521
3294	0.8411905995
3295	0.8411838715
3296	0.8411735077
3297	0.8411675818
3298	0.8411617288
3299	0.8411539734
3300	0.8411474966
3301	0.8411390031
3302	0.8411304389
3303	0.8411245076
3304	0.8411167135
3305	0.8411091522
3306	0.8411028517
3307	0.8410963196
3308	0.8410866064
3309	0.841081125
3310	0.8410745809
3311	0.8410687717
3312	0.8410624579
3313	0.8410578187
3314	0.8410499644
3315	0.8410442243
3316	0.8410366862
3317	0.8410290087
3318	0.8410226733
3319	0.8410113986
3320	0.8410054787
3321	0.8409979882
3322	0.8409909633
3323	0.840983142
3324	0.8409750994
3325	0.840969044
3326	0.840961446
3327	0.8409553575
3328	0.8409481835
3329	0.8409403704
3330	0.8409330949
3331	0.8409263903
3332	0.8409197986
3333	0.8409149928
3334	0.8409058246
3335	0.8408979096
3336	0.8408897841
3337	0.840881833
3338	0.8408745376
3339	0.8408674235
3340	0.8408603129
3341	0.8408539874
3342	0.8408438071
3343	0.8408380095
3344	0.8408303248
3345	0.8408222379
3346	0.8408158084
3347	0.8408084261
3348	0.8408008051
3349	0.8407951353
3350	0.8407880207
3351	0.8407785391
3352	0.8407713643
3353	0.8407640842
3354	0.8407560559
3355	0.8407495929
3356	0.8407390855
3357	0.8407293894
3358	0.8407215326
3359	0.8407129603
3360	0.8407054945
3361	0.8407002841
3362	0.8406946136
3363	0.8406880597
3364	0.8406822637
3365	0.8406737111
3366	0.8406658622
3367	0.8406600426
3368	0.8406538895
3369	0.8406452362
3370	0.8406355768
3371	0.8406267726
3372	0.8406192526
3373	0.8406096068
3374	0.8406021766
3375	0.8405962254
3376	0.840589874
3377	0.8405808819
3378	0.8405740529
3379	0.840568135
3380	0.8405611298
3381	0.8405526333
3382	0.8405456982
3383	0.8405395947
3384	0.8405339829
3385	0.8405257455
3386	0.8405198862
3387	0.8405132592
3388	0.8405043357
3389	0.840498305
3390	0.8404944426
3391	0.8404870198
3392	0.8404804774
3393	0.8404710589
3394	0.8404641444
3395	0.840459015
3396	0.8404519532
3397	0.84044425
3398	0.8404379837
3399	0.840432704
3400	0.8404269679
3401	0.8404214161
3402	0.8404147153
3403	0.84040856
3404	0.8404025905
3405	0.8403972931
3406	0.8403891695
3407	0.8403813996
3408	0.8403741935
3409	0.8403680122
3410	0.8403609187
3411	0.8403536007
3412	0.8403476576
3413	0.8403409804
3414	0.840335637
3415	0.8403292365
3416	0.8403225589
3417	0.8403171918
3418	0.8403100047
3419	0.8403040403
3420	0.8402977135
3421	0.8402881742
3422	0.8402798245
3423	0.8402736968
3424	0.8402649202
3425	0.8402573806
3426	0.8402512233
3427	0.8402455095
3428	0.8402391293
3429	0.8402304313
3430	0.8402246083
3431	0.8402161847
3432	0.8402098005
3433	0.8402027284
3434	0.8401976778
3435	0.8401927403
3436	0.8401835868
3437	0.840174994
3438	0.8401690978
3439	0.8401621425
3440	0.8401555647
3441	0.8401490621
3442	0.8401434209
3443	0.840138126
3444	0.8401308475
3445	0.8401231934
3446	0.8401173125
3447	0.8401115318
3448	0.8401035377
3449	0.8400934162
3450	0.8400877661
3451	0.8400799399
3452	0.8400743974
3453	0.8400670184
3454	0.8400615083
3455	0.8400556037
3456	0.8400486759
3457	0.8400401283
3458	0.8400332519
3459	0.8400237046
3460	0.8400164758
3461	0.8400095131
3462	0.8400041541
3463	0.8399977081
3464	0.839991847
3465	0.8399860474
3466	0.8399783854
3467	0.8399702751
3468	0.8399646507
3469	0.8399581259
3470	0.8399529246
3471	0.8399470833
3472	0.8399407631
3473	0.8399345502
3474	0.839928505
3475	0.8399228147
3476	0.8399168369
3477	0.8399095668
3478	0.8399032427
3479	0.8398962929
3480	0.8398897575
3481	0.839882163
3482	0.8398766692
3483	0.8398671269
3484	0.8398577774
3485	0.8398509673
3486	0.8398449377
3487	0.8398384766
3488	0.8398303256
3489	0.8398211748
3490	0.8398139852
3491	0.8398077309
3492	0.8398004005
3493	0.8397941113
3494	0.8397883966
3495	0.8397836123
3496	0.8397770805
3497	0.839771332
3498	0.8397649001
3499	0.8397569732
3500	0.8397504517
3501	0.8397457778
3502	0.8397385677
3503	0.8397313689
3504	0.8397230254
3505	0.8397158467
3506	0.8397102263
3507	0.8397050486
3508	0.8396984669
3509	0.8396920565
3510	0.8396847887
3511	0.8396755033
3512	0.839667103
3513	0.8396604094
3514	0.8396535491
3515	0.8396483267
3516	0.8396425171
3517	0.839636315
3518	0.8396293002
3519	0.839621223
3520	0.8396153796
3521	0.8396106812
3522	0.8396034979
3523	0.8395973226
3524	0.839591808
3525	0.8395854921
3526	0.8395792355
3527	0.8395736202
3528	0.8395647995
3529	0.8395580652
3530	0.8395509431
3531	0.8395421777
3532	0.8395344946
3533	0.8395290776
3534	0.8395215015
3535	0.8395112623
3536	0.8395010931
3537	0.8394948538
3538	0.8394859384
3539	0.8394786661
3540	0.8394702176
3541	0.8394617177
3542	0.8394547964
3543	0.8394497304
3544	0.8394433676
3545	0.8394308583
3546	0.8394254876
3547	0.8394166287
3548	0.8394084359
3549	0.8394003407
3550	0.8393947032
3551	0.8393892146
3552	0.8393842573
3553	0.839375912
3554	0.8393698972
3555	0.8393638203
3556	0.8393561214
3557	0.839349967
3558	0.8393433953
3559	0.8393351041
3560	0.83932904
3561	0.839322934
3562	0.8393175117
3563	0.8393077966
3564	0.8393020139
3565	0.8392943666
3566	0.8392894737
3567	0.8392847528
3568	0.8392746398
3569	0.8392673937
3570	0.8392620773
3571	0.8392537377
3572	0.8392464267
3573	0.8392362847
3574	0.839231054
3575	0.8392245204
3576	0.8392174325
3577	0.8392112159
3578	0.8392048651
3579	0.8391993839
3580	0.8391906004
3581	0.839182543
3582	0.8391734276
3583	0.8391665196
3584	0.8391546841
3585	0.839148757
3586	0.8391432406
3587	0.8391363924
3588	0.8391302815
3589	0.8391221342
3590	0.8391166751
3591	0.8391121528
3592	0.8391043662
3593	0.8390980087
3594	0.8390903494
3595	0.8390829986
3596	0.83907531
3597	0.8390662687
3598	0.8390600932
3599	0.8390530735
3600	0.8390460981
3601	0.8390393558
3602	0.8390317396
3603	0.8390262067
3604	0.8390190487
3605	0.8390128143
3606	0.839008431
3607	0.8390019386
3608	0.8389946849
3609	0.8389892148
3610	0.8389838033
3611	0.8389780918
3612	0.8389719941
3613	0.8389671583
3614	0.8389600855
3615	0.8389529647
3616	0.8389470673
3617	0.8389422496
3618	0.8389342103
3619	0.8389279869
3620	0.8389198552
3621	0.8389097122
3622	0.8389042717
3623	0.838898729
3624	0.8388942287
3625	0.8388885314
3626	0.8388810905
3627	0.8388742369
3628	0.8388674843
3629	0.8388631275
3630	0.8388579943
3631	0.8388492806
3632	0.8388411122
3633	0.8388365529
3634	0.8388302212
3635	0.8388224289
3636	0.8388150409
3637	0.8388074413
3638	0.8388012656
3639	0.8387943583
3640	0.8387882773
3641	0.8387804651
3642	0.8387737916
3643	0.8387680209
3644	0.8387631358
3645	0.8387567816
3646	0.8387514746
3647	0.8387460204
3648	0.8387402338
3649	0.8387323838
3650	0.8387257393
3651	0.8387196144
3652	0.8387117978
3653	0.8387051855
3654	0.8386980216
3655	0.8386895977
3656	0.8386836545
3657	0.8386787032
3658	0.8386729249
3659	0.8386645999
3660	0.8386542966
3661	0.8386468689
3662	0.8386392535
3663	0.8386331337
3664	0.8386263169
3665	0.8386195942
3666	0.8386135962
3667	0.8386050313
3668	0.8385998623
3669	0.8385940705
3670	0.8385875088
3671	0.838581926
3672	0.8385748103
3673	0.83856922
3674	0.838563647
3675	0.8385585633
3676	0.838553624
3677	0.838546323
3678	0.8385376926
3679	0.8385317317
3680	0.8385259712
3681	0.838517649
3682	0.8385105764
3683	0.838504782
3684	0.8384995852
3685	0.8384921125
3686	0.838487389
3687	0.8384800123
3688	0.8384735903
3689	0.83846455
3690	0.8384587251
3691	0.838452435
3692	0.8384442533
3693	0.838439326
3694	0.8384320238
3695	0.8384254678
3696	0.838418342
3697	0.8384105186
3698	0.8384002742
3699	0.8383943928
3700	0.8383877826
3701	0.8383782617
3702	0.8383721026
3703	0.8383648749
3704	0.8383541805
3705	0.838345794
3706	0.8383394345
3707	0.8383312956
3708	0.8383252373
3709	0.8383170824
3710	0.838308447
3711	0.8383012393
3712	0.8382927477
3713	0.8382853793
3714	0.8382796856
3715	0.8382745649
3716	0.8382674488
3717	0.8382601689
3718	0.8382541911
3719	0.8382482418
3720	0.8382388846
3721	0.8382328665
3722	0.8382248916
3723	0.8382175457
3724	0.8382118667
3725	0.8382071756
3726	0.8382012067
3727	0.838195341
3728	0.8381879937
3729	0.8381811755
3730	0.8381734181
3731	0.8381675265
3732	0.8381605866
3733	0.8381539155
3734	0.8381464618
3735	0.8381412244
3736	0.8381343586
3737	0.8381288215
3738	0.8381209076
3739	0.8381133883
3740	0.8381052893
3741	0.8380995362
3742	0.8380931715
3743	0.8380873684
3744	0.8380813037
3745	0.8380750497
3746	0.838066945
3747	0.8380585388
3748	0.8380536175
3749	0.8380456936
3750	0.8380376134
3751	0.8380326525
3752	0.8380252513
3753	0.8380203457
3754	0.8380127728
3755	0.8380058308
3756	0.8379965495
3757	0.8379893581
3758	0.8379830795
3759	0.8379755732
3760	0.8379699799
3761	0.8379652724
3762	0.8379557223
3763	0.8379499207
3764	0.8379435058
3765	0.8379360322
3766	0.8379309909
3767	0.8379234399
3768	0.8379167939
3769	0.8379112684
3770	0.837906414
3771	0.8379009079
3772	0.8378948087
3773	0.8378898125
3774	0.8378828561
3775	0.8378772648
3776	0.8378697963
3777	0.8378628018
3778	0.8378572655
3779	0.8378510158
3780	0.837843111
3781	0.8378351947
3782	0.8378258391
3783	0.8378198689
3784	0.8378133906
3785	0.8378066961
3786	0.8377985875
3787	0.8377922991
3788	0.8377840155
3789	0.8377780124
3790	0.8377707292
3791	0.8377637987
3792	0.8377556696
3793	0.8377500582
3794	0.8377447009
3795	0.8377383876
3796	0.837732493
3797	0.8377272492
3798	0.8377219172
3799	0.8377172067
3800	0.8377123338
3801	0.8377055658
3802	0.8376980969
3803	0.8376902734
3804	0.8376860205
3805	0.8376807092
3806	0.8376741451
3807	0.8376633662
3808	0.8376571782
3809	0.8376486906
3810	0.8376405086
3811	0.8376302687
3812	0.8376264406
3813	0.8376203252
3814	0.8376150483
3815	0.8376103572
3816	0.8376009886
3817	0.8375960618
3818	0.837590032
3819	0.8375846422
3820	0.83757694
3821	0.8375705912
3822	0.8375656955
3823	0.8375583875
3824	0.8375511005
3825	0.8375448282
3826	0.8375382819
3827	0.8375313729
3828	0.8375236251
3829	0.8375175714
3830	0.8375109317
3831	0.8375048335
3832	0.8374987508
3833	0.8374898766
3834	0.83748375
3835	0.8374767581
3836	0.8374719147
3837	0.8374662688
3838	0.837459532
3839	0.8374520043
3840	0.8374447084
3841	0.8374403851
3842	0.8374353932
3843	0.8374276865
3844	0.8374185398
3845	0.8374115759
3846	0.8374043252
3847	0.8373979739
3848	0.8373926606
3849	0.8373873922
3850	0.8373824185
3851	0.8373751336
3852	0.8373700651
3853	0.8373650078
3854	0.8373578576
3855	0.8373520161
3856	0.8373474448
3857	0.8373381985
3858	0.8373326695
3859	0.8373272616
3860	0.8373221236
3861	0.8373162684
3862	0.8373106585
3863	0.8373055006
3864	0.8372973467
3865	0.8372911131
3866	0.8372862474
3867	0.8372819393
3868	0.8372755422
3869	0.8372669896
3870	0.8372588626
3871	0.8372523713
3872	0.837247613
3873	0.8372400377
3874	0.8372328466
3875	0.8372259289
3876	0.837220089
3877	0.8372122124
3878	0.8372053512
3879	0.8371997766
3880	0.8371949059
3881	0.8371897375
3882	0.8371842054
3883	0.8371795571
3884	0.837175161
3885	0.8371706315
3886	0.8371646029
3887	0.8371555779
3888	0.8371475105
3889	0.8371427072
3890	0.8371370059
3891	0.8371303336
3892	0.8371254479
3893	0.8371166035
3894	0.8371107445
3895	0.8371052791
3896	0.8370980731
3897	0.8370889761
3898	0.8370820537
3899	0.8370750102
3900	0.8370702838
3901	0.8370633668
3902	0.8370578911
3903	0.837051991
3904	0.837046106
3905	0.8370381602
3906	0.8370323211
3907	0.8370267644
3908	0.837019604
3909	0.8370135678
3910	0.8370077466
3911	0.8370015338
3912	0.8369949137
3913	0.8369867794
3914	0.8369811543
3915	0.836975461
3916	0.8369699168
3917	0.8369603876
3918	0.8369543047
3919	0.8369494887
3920	0.8369433023
3921	0.836935281
3922	0.8369300618
3923	0.8369237
3924	0.8369170087
3925	0.836909036
3926	0.8369034867
3927	0.8368937878
3928	0.8368858159
3929	0.836877323
3930	0.8368719837
3931	0.8368655574
3932	0.8368589683
3933	0.8368534424
3934	0.8368474485
3935	0.8368408873
3936	0.8368337549
3937	0.8368251007
3938	0.8368186438
3939	0.836813621
3940	0.836807879
3941	0.8368016462
3942	0.8367949829
3943	0.8367914454
3944	0.8367849774
3945	0.8367779685
3946	0.8367701324
3947	0.8367639553
3948	0.8367588044
3949	0.8367506579
3950	0.8367452141
3951	0.8367399972
3952	0.8367328352
3953	0.8367269815
3954	0.8367208871
3955	0.8367169095
3956	0.8367111493
3957	0.8367036307
3958	0.836697305
3959	0.8366911626
3960	0.836686705
3961	0.8366797276
3962	0.8366751352
3963	0.8366700259
3964	0.8366631118
3965	0.8366562988
3966	0.8366465703
3967	0.8366417152
3968	0.8366343333
3969	0.8366281934
3970	0.8366235463
3971	0.8366168534
3972	0.8366092762
3973	0.8366034383
3974	0.836598134
3975	0.836592598
3976	0.8365844323
3977	0.836579316
3978	0.8365740293
3979	0.8365683911
3980	0.836560693
3981	0.8365553674
3982	0.8365484755
3983	0.8365421867
3984	0.8365343364
3985	0.8365291151
3986	0.836522315
3987	0.8365170584
3988	0.8365108183
3989	0.8365054147
3990	0.836499056
3991	0.836494639
3992	0.836488959
3993	0.8364849341
3994	0.8364799458
3995	0.8364747398
3996	0.8364642366
3997	0.8364587075
3998	0.8364539389
3999	0.8364482499
4000	0.8364392105
4001	0.836434599
4002	0.8364290577
4003	0.8364232493
4004	0.8364175515
4005	0.8364125043
4006	0.8364070679
4007	0.8364020074
4008	0.8363948021
4009	0.8363886375
4010	0.8363845647
4011	0.8363754517
4012	0.8363688092
4013	0.836361508
4014	0.8363546316
4015	0.8363486035
4016	0.8363436893
4017	0.8363380056
4018	0.8363336657
4019	0.8363267618
4020	0.8363215916
4021	0.8363166137
4022	0.8363096432
4023	0.8363055326
4024	0.836297442
4025	0.8362919384
4026	0.8362866369
4027	0.8362789022
4028	0.8362737101
4029	0.8362680262
4030	0.8362615118
4031	0.8362560513
4032	0.8362485771
4033	0.8362428922
4034	0.836237843
4035	0.8362318671
4036	0.8362223158
4037	0.8362169089
4038	0.8362126068
4039	0.8362080846
4040	0.8362029598
4041	0.8361961169
4042	0.8361910979
4043	0.8361825292
4044	0.8361771462
4045	0.8361718876
4046	0.8361651811
4047	0.8361584532
4048	0.8361533883
4049	0.8361449487
4050	0.8361397008
4051	0.8361316768
4052	0.8361240431
4053	0.8361189385
4054	0.8361131595
4055	0.8361067351
4056	0.8361004287
4057	0.8360895156
4058	0.8360834118
4059	0.8360773306
4060	0.8360718719
4061	0.8360662555
4062	0.8360592605
4063	0.8360549947
4064	0.8360488289
4065	0.8360426968
4066	0.8360382075
4067	0.8360331099
4068	0.8360266445
4069	0.8360213007
4070	0.8360157085
4071	0.8360084683
4072	0.8360019537
4073	0.8359962781
4074	0.8359902911
4075	0.8359830192
4076	0.8359750911
4077	0.8359690581
4078	0.8359645768
4079	0.8359575628
4080	0.8359529795
4081	0.8359455036
4082	0.8359374919
4083	0.835931872
4084	0.8359252208
4085	0.8359174544
4086	0.8359090437
4087	0.8359040319
4088	0.8358972257
4089	0.8358933822
4090	0.8358881836
4091	0.8358808641
4092	0.8358750663
4093	0.8358699415
4094	0.8358642779
4095	0.8358578504
4096	0.8358510286
4097	0.8358457527
4098	0.8358371967
4099	0.8358304858
4100	0.8358234521
4101	0.8358193238
4102	0.8358110588
4103	0.8358048276
4104	0.8357995755
4105	0.8357906909
4106	0.8357854504
4107	0.8357778839
4108	0.8357707203
4109	0.8357653373
4110	0.8357570332
4111	0.8357526304
4112	0.8357463974
4113	0.8357411142
4114	0.8357359894
4115	0.8357296838
4116	0.8357250141
4117	0.8357171645
4118	0.8357112691
4119	0.8357049744
4120	0.8356985343
4121	0.8356923782
4122	0.8356830901
4123	0.8356757797
4124	0.8356682607
4125	0.8356621935
4126	0.8356567858
4127	0.8356516591
4128	0.8356445824
4129	0.8356389834
4130	0.8356307781
4131	0.8356230135
4132	0.8356167974
4133	0.8356112076
4134	0.8356051962
4135	0.8355984129
4136	0.8355909641
4137	0.835585411
4138	0.8355785475
4139	0.8355726372
4140	0.8355638238
4141	0.8355571961
4142	0.8355507491
4143	0.8355458033
4144	0.8355412374
4145	0.8355347609
4146	0.8355295886
4147	0.8355223906
4148	0.835518262
4149	0.8355119363
4150	0.8355069112
4151	0.8354985855
4152	0.835493928
4153	0.8354864735
4154	0.8354798709
4155	0.8354735878
4156	0.8354632067
4157	0.8354572945
4158	0.8354516077
4159	0.8354438798
4160	0.835438179
4161	0.8354319206
4162	0.8354252506
4163	0.8354196456
4164	0.8354129272
4165	0.8354073905
4166	0.8354010297
4167	0.8353931724
4168	0.8353888638
4169	0.8353838672
4170	0.8353771792
4171	0.8353709479
4172	0.8353633667
4173	0.8353583046
4174	0.8353520016
4175	0.8353460254
4176	0.8353398403
4177	0.8353338611
4178	0.8353279408
4179	0.8353231039
4180	0.835317796
4181	0.8353109944
4182	0.8353031179
4183	0.8352970385
4184	0.8352904775
4185	0.8352829537
4186	0.8352761278
4187	0.8352702231
4188	0.8352645969
4189	0.8352583664
4190	0.8352524984
4191	0.8352473834
4192	0.8352406
4193	0.835234007
4194	0.8352274021
4195	0.8352221839
4196	0.8352163817
4197	0.8352124504
4198	0.8352056828
4199	0.8351973367
4200	0.8351931893
4201	0.8351837433
4202	0.8351763099
4203	0.8351704664
4204	0.8351651178
4205	0.835158801
4206	0.835153802
4207	0.8351488971
4208	0.835143674
4209	0.8351360205
4210	0.8351310621
4211	0.8351244864
4212	0.8351155372
4213	0.8351092183
4214	0.8351054927
4215	0.8351017679
4216	0.8350947369
4217	0.8350903449
4218	0.8350845063
4219	0.8350763728
4220	0.8350703046
4221	0.8350618104
4222	0.8350557648
4223	0.8350470731
4224	0.8350395942
4225	0.8350349486
4226	0.8350292376
4227	0.835024029
4228	0.8350190187
4229	0.8350127819
4230	0.8350069567
4231	0.835001437
4232	0.83499216
4233	0.8349877731
4234	0.8349798152
4235	0.8349752119
4236	0.8349700583
4237	0.8349660928
4238	0.8349604981
4239	0.8349545267
4240	0.8349471997
4241	0.8349405389
4242	0.8349361108
4243	0.8349302162
4244	0.8349247316
4245	0.8349173402
4246	0.8349091077
4247	0.8349035666
4248	0.8348945451
4249	0.8348887733
4250	0.8348823151
4251	0.8348746337
4252	0.8348693188
4253	0.8348632453
4254	0.8348576762
4255	0.8348469967
4256	0.8348391147
4257	0.8348324786
4258	0.8348262444
4259	0.8348195647
4260	0.8348156237
4261	0.8348110578
4262	0.8348037924
4263	0.8347963167
4264	0.8347905729
4265	0.8347843415
4266	0.8347789034
4267	0.8347744099
4268	0.8347693027
4269	0.8347607124
4270	0.8347543818
4271	0.8347485275
4272	0.8347428323
4273	0.8347367357
4274	0.8347300685
4275	0.8347255987
4276	0.8347208497
4277	0.8347148651
4278	0.8347088821
4279	0.8347016546
4280	0.8346958699
4281	0.8346899118
4282	0.8346824033
4283	0.8346737936
4284	0.8346670147
4285	0.8346607157
4286	0.8346547759
4287	0.8346499104
4288	0.8346439361
4289	0.8346362675
4290	0.8346313004
4291	0.834624663
4292	0.8346180015
4293	0.8346129326
4294	0.8346079333
4295	0.834601543
4296	0.8345957334
4297	0.8345901115
4298	0.8345836921
4299	0.8345775598
4300	0.8345737843
4301	0.8345694619
4302	0.8345644578
4303	0.8345576084
4304	0.834550961
4305	0.8345440537
4306	0.8345389571
4307	0.8345310538
4308	0.834526517
4309	0.8345194831
4310	0.8345095266
4311	0.8345041755
4312	0.8344963209
4313	0.8344897939
4314	0.8344829222
4315	0.8344769735
4316	0.8344703774
4317	0.8344654719
4318	0.8344584914
4319	0.8344523442
4320	0.8344459289
4321	0.8344411845
4322	0.8344355384
4323	0.8344273567
4324	0.8344196924
4325	0.8344129924
4326	0.8344070384
4327	0.8344018379
4328	0.8343928979
4329	0.8343830354
4330	0.8343775522
4331	0.8343727893
4332	0.8343660144
4333	0.834359308
4334	0.8343547243
4335	0.8343494556
4336	0.8343443551
4337	0.8343385082
