iter	RMSE
1664	9.052147926
1665	9.052128086
1666	9.052106608
1667	9.052083942
1668	9.052068336
1669	9.052039081
1670	9.052005049
1671	9.051984109
1672	9.051942167
1673	9.051927722
1674	9.051915866
1675	9.051879919
1676	9.051863562
1677	9.05181292
1678	9.051776341
1679	9.051737566
1680	9.051709906
1681	9.051688443
1682	9.051666399
1683	9.051642156
1684	9.051613359
1685	9.051588173
1686	9.051570132
1687	9.051538884
1688	9.051519872
1689	9.051489502
1690	9.051457502
1691	9.051429271
1692	9.051408252
1693	9.051383644
1694	9.051343587
1695	9.051305738
1696	9.051265872
1697	9.051230302
1698	9.05120652
1699	9.051182067
1700	9.051167191
1701	9.051138367
1702	9.051116358
1703	9.051088932
1704	9.051068378
1705	9.051006399
1706	9.050984433
1707	9.050948946
1708	9.0509325
1709	9.050916233
1710	9.050899148
1711	9.050881937
1712	9.050846369
1713	9.050816956
1714	9.050801042
1715	9.050770337
1716	9.050750184
1717	9.050717048
1718	9.050687542
1719	9.050676067
1720	9.050632207
1721	9.050604783
1722	9.050585422
1723	9.050558921
1724	9.050542926
1725	9.050516177
1726	9.050492327
1727	9.050465593
1728	9.050428174
1729	9.050368994
1730	9.050356205
1731	9.050337998
1732	9.050311509
1733	9.050299617
1734	9.050268491
1735	9.05024516
1736	9.050204448
1737	9.050170327
1738	9.050141723
1739	9.050123911
1740	9.050094687
1741	9.050059527
1742	9.050044381
1743	9.05003115
1744	9.050001118
1745	9.04997551
1746	9.0499326
1747	9.049902521
1748	9.049880215
1749	9.049856243
1750	9.049821252
1751	9.049802227
1752	9.049780327
